"obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","class","redshift","plate","MJD","fiber_ID"
1237662267535458560,223.931083095495,5.7360371332803,21.07502,19.89377,19.61728,19.7552,19.55067,3910,301,3,91,5468555866734352384,"QSO",2.689544,4857,55711,218
1237660772882776320,151.103071164027,39.2421333601692,22.07665,21.98942,21.8075,21.58916,21.31738,3562,301,3,29,9936255369138690048,"QSO",1.129703,8825,57451,686
1237664673249558784,186.168771269619,37.5282168284098,21.92581,21.44205,21.14428,21.15322,20.73187,4470,301,4,23,9982447501989664768,"QSO",1.046455,8866,57457,796
1237665533337797376,249.411689119098,13.9372420135398,23.69772,22.16737,22.37776,21.99638,21.44896,4670,301,6,344,4576911304481331200,"QSO",2.298844,4065,55368,466
1237665534929928192,237.272791234022,20.2112765697171,19.39344,19.3609,19.0712,19.06577,19.14094,4671,301,1,62,2440984048579930112,"QSO",1.276274,2168,53886,120
1237651539799769344,243.771812540439,52.4247198684629,20.3958,20.25579,20.18965,20.07883,19.95046,1412,301,5,379,9077174237308147712,"QSO",1.452665,8062,58251,615
1237659324948153088,228.883633804105,50.7744664138531,22.6331,21.7029,21.03146,20.42432,19.99475,3225,301,2,124,7574177819569444864,"QSO",1.821383,6727,56369,906
1237658204508324096,173.832769636881,49.2828650762544,21.35509,20.79793,20.56651,20.35384,19.9259,2964,301,3,273,8330782020516206592,"QSO",2.20649,7399,57162,904
1237663917875397120,116.399818816176,50.3419680427963,22.09967,21.81593,21.63538,21.50767,20.54382,4294,301,5,72,9354135704794585088,"QSO",1.151392,8308,57417,579
1237659889192796672,2.97744885943098,34.3829971611321,22.0872,21.6379,20.41664,19.50183,18.75777,3356,301,5,22,8028925661707261952,"QSO",1.152262,7131,56570,485
1237654392174674432,115.47735711303,35.9461710618892,20.70954,20.5053,20.21579,20.19858,20.11169,2076,301,6,70,10540898809357293568,"QSO",1.209643,9362,57801,814
1237669682260541952,357.435918028976,8.52909918342232,22.01234,21.48358,20.13482,19.21107,18.92233,5636,301,6,105,6927854919631525888,"QSO",0.5645492,6153,56164,701
1237662195602096640,190.749608792625,43.0249932285179,22.99072,21.91087,21.43511,21.22255,20.70044,3893,301,5,203,9429512451286915072,"QSO",1.456529,8375,57520,366
1237661966895546624,192.080989767987,42.0308429362865,21.7569,20.56435,19.61028,19.55041,19.52927,3840,301,3,210,9441953975077459968,"QSO",3.647636,8386,57518,572
1237661976015470592,196.824265771948,7.68715873646072,19.40107,18.9896,18.97158,18.95754,18.93958,3842,301,4,105,2020036582010021888,"QSO",0.6775166,1794,54504,626
1.237659324957e+18,248.743630442412,36.5081714717684,21.35347,20.67355,20.55845,20.71832,20.42111,3225,301,2,259,5849094097982478336,"QSO",2.616326,5195,56048,160
1237662225154769152,222.952479707336,33.601843075428,21.57961,21.96405,21.34708,21.17832,21.30167,3900,301,4,581,12315361054968535040,"QSO",1.427715,10938,58514,974
1237665582717142016,251.355825719163,50.2415935878938,22.70051,21.68865,21.24817,20.89559,20.619,4682,301,2,149,9069191490161629184,"QSO",0.9026533,8055,57187,246
1237655107293675776,143.804877048194,51.629829756433,21.4113,21.30034,21.13602,20.94061,20.70871,2243,301,2,176,8209137548725082112,"QSO",1.509758,7291,56992,732
1237661386009150208,250.024788988873,31.9195652168065,22.86438,21.82349,21.49341,21.52821,20.97496,3705,301,1,331,5.856964398456e+18,"QSO",3.130778,5202,55824,120
1237680275263455488,9.15549339218251,26.3313879938971,18.77055,18.31045,17.94533,17.48212,17.3867,8103,301,1,150,8624648496543455232,"QSO",0.08257554,7660,57357,928
1237663783136788992,29.9608160391939,-0.751984337552321,22.55498,22.06006,22.33756,21.87851,21.61113,4263,301,2,316,8823792036358674432,"QSO",2.024838,7837,56987,416
1237662224601252096,175.755219094523,39.2433157842767,20.33273,19.76806,19.44831,19.16715,19.19518,3900,301,3,327,9.956359389027e+18,"QSO",1.551925,8843,57423,96
1237666408459993344,40.2184411426641,0.282786352718049,20.97521,21.01217,21.04604,20.74673,20.68449,4874,301,4,689,7636016830822504448,"QSO",1.784572,6782,56572,595
1237661212048425728,228.12855530548,41.5364139882069,22.56821,22.64399,22.04904,22.18062,22.33343,3664,301,5,109,9594932062831532032,"QSO",2.186866,8522,58193,47
1237661850938441984,203.711131690191,43.302777384019,22.11355,21.40064,21.19693,21.2635,21.53807,3813,301,3,317,9434008908568221696,"QSO",2.312983,8379,57787,340
1237653665249886976,129.564565913505,1.75403603920473,20.82345,20.4394,20.2516,20.10654,20.31668,1907,301,4,46,14104233494990575616,"QSO",1.020002,12527,58930,310
1237658204513959936,193.583011962305,49.6746426266584,20.04082,19.86659,19.80694,19.54639,19.62861,2964,301,3,359,7508634282908473344,"QSO",1.627219,6669,56413,28
1237663788502155520,151.273024744268,69.611769908775,19.66502,19.40778,19.06602,18.82168,18.73245,4264,301,4,265,2115731751463577600,"QSO",1.550487,1879,54478,603
1237661974401450496,189.040187542699,6.59010445684786,24.19974,21.65489,21.3889,21.3783,20.98431,3842,301,1,53,5442799256661678080,"QSO",1.319803,4834,55685,724
1237680297272410368,338.785149839065,19.6051334320204,20.89042,20.16214,20.10729,20.08469,19.64557,8108,301,2,108,8535664468033820672,"QSO",2.555633,7581,57195,790
1237662303512625408,227.330325319378,45.3971901774105,19.65689,19.37168,18.62452,18.21475,18.0367,3918,301,6,195,1182276861451855872,"QSO",0.4991077,1050,52721,298
1237678920204747520,0.255791260637011,12.9075058838994,22.21159,21.58457,21.07306,20.84523,20.55293,7787,301,5,203,6954772340413847552,"QSO",1.19798,6177,56268,322
1237662225691902976,223.969635197981,33.6878358157563,22.97184,21.83896,21.65674,21.16504,20.70771,3900,301,5,585,4357429540529920000,"QSO",2.288466,3870,55273,716
1237667782840942592,200.256509299763,21.9560212422191,21.67349,19.38181,19.06002,18.80625,18.76556,5194,301,4,558,6603574579234625536,"QSO",3.211154,5865,56067,624
1237655106763686144,169.007475548683,57.8298549473517,20.06885,20.12802,19.9091,19.88926,19.96836,2243,301,1,281,7994063172754757632,"QSO",1.233711,7100,56636,632
1237662663209451776,222.337029282159,33.9595345093818,21.00493,20.19869,19.94684,19.84855,19.70716,4002,301,4,93,12104627551944857600,"QSO",2.613359,10751,58220,282
1237661361844847104,230.684166319186,37.3993303016083,22.78818,22.35676,21.75544,21.73571,21.46264,3699,301,4,253,12093423528625592320,"QSO",3.810556,10741,58230,482
1237678661428838656,11.0240204428375,4.56370026911656,25.07655,21.2,19.6747,19.31417,19.21563,7727,301,3,140,9852904420219836416,"QSO",3.9671,8751,57685,561
1237657627902018048,134.043292858315,37.8816544604065,21.36527,20.78556,20.80256,20.63049,20.3478,2830,301,1,167,9975649771367716864,"QSO",2.199445,8860,57458,642
1237659131677770240,233.334196865142,42.981645582838,22.82464,21.55543,20.97463,20.44518,20.17927,3180,301,2,172,9588415257866688512,"QSO",0.6386381,8516,58220,915
1237678617407652608,336.712660047114,0.983429833173708,22.69367,20.9927,20.5079,20.34904,20.20715,7717,301,1,174,4731260198324557824,"QSO",3.162543,4202,55445,832
1237678617432359424,33.1567995983073,0.949031032141961,22.53723,22.2875,21.97659,21.22189,20.98186,7717,301,1,551,10610526212903426048,"QSO",0.8316248,9424,58104,165
1237661354318234112,186.552459838,58.5148166886563,22.25703,21.49097,21.60128,21.2759,20.70797,3697,301,6,94,7697973484232923136,"QSO",2.26794,6837,56442,712
1237661137957748992,147.798858725067,35.9176675011602,20.73231,20.48588,20.42319,20.19867,20.41445,3647,301,3,71,9966526023729436672,"QSO",1.561359,8852,57449,218
1237662700791333120,247.556009349012,50.3633150464694,20.20988,19.9279,19.71224,19.62009,19.68177,4011,301,2,107,9070398753912150016,"QSO",1.426113,8056,57186,542
1237657589784969472,178.959310688534,54.2564872697889,21.26512,20.91888,20.892,20.82502,20.6909,2821,301,2,179,9264110716469925888,"QSO",2.151091,8228,57423,750
1237678618478379520,329.819664343102,1.62805579289225,21.73322,21.69935,21.47162,21.14964,21.42778,7717,301,3,128,10320144916240685056,"QSO",1.683612,9166,58051,532
1237663479259136256,334.132105112881,0.0104546376872763,21.60413,21.75914,21.70684,21.39177,21.80314,4192,301,4,183,10298793224844892160,"QSO",1.474033,9147,58038,679
1237654381974192640,128.653876221745,46.3065386226982,21.30418,21.249,21.23659,21.13279,21.05122,2074,301,3,71,8248510230750844928,"QSO",1.982634,7326,56710,609
1237655504569238272,253.577662393237,40.1778673190359,21.20208,21.05983,20.95489,20.88186,21.18943,2335,301,6,40,9603979666169026560,"QSO",1.293083,8530,58016,194
1237661382768853504,137.300846733749,31.2492487569026,21.95834,21.82806,21.51931,21.28066,21.25167,3704,301,3,40,12010218809703290880,"QSO",1.544978,10667,58163,889
1237678619036877056,19.3417542691125,2.55925252633779,21.69603,21.7424,21.17367,20.99379,20.73909,7717,301,4,458,8850862292444928000,"QSO",1.384238,7861,57281,593
1237660765372612864,125.438714510437,27.6257848934008,19.65565,19.56748,19.44036,19.26924,19.12455,3560,301,5,121,1426589723073210368,"QSO",1.966134,1267,52932,271
1237657589246198016,171.737294496511,53.2739801306823,21.05578,20.97428,20.99866,20.83525,20.65156,2821,301,1,150,9192092699884541952,"QSO",2.026255,8164,57127,894
1237680499674580224,338.891770700937,31.8611181081229,23.02911,21.60375,21.62152,21.5509,22.73811,8155,301,3,136,7328722021113944064,"QSO",0.6922673,6509,56486,871
1237650796220515328,147.356622527798,0.18140978160926,25.02342,24.93649,23.34976,22.29061,21.25558,1239,301,4,180,4309038939178817536,"QSO",1.877702,3827,55565,800
1237662301900112128,221.032552367678,46.3654318557676,21.29583,21.24841,21.11325,21.24761,20.95549,3918,301,3,166,9560038224862402560,"QSO",1.201312,8491,57488,80
1237655503499428608,258.498443057876,32.098357939851,22.31947,22.10046,22.20832,21.6672,21.8553,2335,301,4,100,13121399285882312704,"QSO",2.060627,11654,58543,588
1237669766548422912,11.5437858082843,7.04836719058829,22.05408,21.58048,21.33841,21.1186,20.97168,5656,301,3,92,12445866761483737088,"QSO",1.561584,11054,58424,615
1237680276331560960,354.690275338889,26.8010081907151,21.83017,21.48415,21.34108,21.76885,22.12431,8103,301,3,64,8668505545114933248,"QSO",0.7925449,7699,57574,735
1237664092894921728,121.382407114623,19.9483761682922,22.54032,22.04866,21.84785,21.95363,21.74088,4335,301,3,66,5052142778349541376,"QSO",1.755346,4487,55866,836
1237668310554509568,237.228303319996,12.1888651821982,17.11588,16.89544,16.81281,16.58767,16.57042,5317,301,3,92,2836198291979397120,"QSO",1.736629,2519,54570,205
1237654400765526016,178.122937475181,65.7408690228663,19.9276,19.41173,18.71725,18.35386,18.09044,2078,301,6,84,673413527473514496,"QSO",0.2057258,598,52316,456
1237659324956606976,248.275559753392,37.2207660881849,19.50658,19.30059,19.29021,19.02159,19.0611,3225,301,2,253,1320739186529036288,"QSO",1.593032,1173,52790,213
1237657596218573568,113.694168473351,28.7827202729978,21.26746,21.61851,21.46958,21.14577,21.77847,2822,301,6,44,11580082437871654912,"QSO",1.860701,10285,58083,734
1237650371554705664,177.713490025004,-1.69222476244172,24.93905,21.89029,20.66867,19.79225,19.51135,1140,301,5,166,4267405650525706240,"QSO",0.4535781,3790,55208,891
1237661360770188032,228.024541479651,37.7743644085402,23.14207,22.16012,21.98789,21.95615,21.64688,3699,301,2,239,12095678901717850112,"QSO",2.220911,10743,58222,495
1237657589785821440,182.156779506287,54.3738648077701,22.53512,21.25476,20.93019,20.98465,20.92704,2821,301,2,192,9.265054097564e+18,"QSO",3.209732,8229,57430,86
1237655375184658944,250.451732358272,39.6727704530519,21.07625,21.32464,21.25313,21.06549,21.33542,2305,301,5,60,9602858714014177280,"QSO",1.357647,8529,58013,212
1237650371013706496,168.339857893533,-2.082738943238,23.39285,21.31348,20.82129,20.6394,20.3357,1140,301,4,103,4264995796553062400,"QSO",1.566858,3788,55246,316
1237665530649575936,240.218161564185,15.4141576209018,21.44352,21.12825,20.30464,19.04647,19.35551,4670,301,1,285,4415846319442384896,"QSO",0.4991259,3922,55333,243
1237663785277259776,14.0200088702265,0.857392061921535,19.26216,18.99417,19.02277,18.95411,18.89231,4263,301,6,209,10575711001776510976,"QSO",0.694382,9393,58100,484
1237667143395836160,121.81258330647,16.9367149509965,19.48781,19.35802,19.21573,18.97785,18.69541,5045,301,5,72,2343002160507152384,"QSO",2.115334,2081,53357,16
1237663462605783296,347.313318224961,0.721531386304314,21.21772,20.54197,20.21762,20.0635,19.9153,4188,301,5,25,4739066456557508608,"QSO",2.443337,4209,55478,559
1237657070089470720,36.7585528723102,-0.568381390774597,22.61619,22.18425,21.78149,21.87491,22.25152,2700,301,2,111,7172076519489296384,"QSO",1.107886,6370,56238,342
1237661966891745536,180.311958086887,42.1937964716298,21.72697,21.66842,21.27727,21.38338,21.20453,3840,301,3,152,9437470166575503360,"QSO",1.048394,8382,57513,644
1237660961863631360,133.292327024449,31.5868528901107,21.63453,22.19203,21.65386,20.43646,19.5691,3606,301,3,64,12009012650094909440,"QSO",0.9469169,10666,58440,597
1237659326018028288,216.925046163907,56.0523645329735,22.28348,21.98665,21.80783,21.56465,22.56416,3225,301,4,65,9455390013074462720,"QSO",1.330263,8398,57870,300
1237668299283824896,199.521951494638,20.3177782431124,21.02979,20.57309,20.43239,20.16226,19.82956,5314,301,6,147,6602284851759699968,"QSO",0.7609702,5864,56047,28
1237655129842385408,253.725589189914,38.1980451303129,20.46271,20.31393,20.27585,19.88068,19.75585,2248,301,4,178,12069882160376731648,"QSO",1.842102,10720,58250,855
1237678598077940224,331.332994682091,2.80537324088957,21.64415,21.10542,21.01572,20.70318,20.44987,7712,301,5,138,4860555619512637440,"QSO",1.935311,4317,55480,166
1237661210974028032,225.757592893701,41.6358224438452,22.13413,21.93489,21.64723,21.4378,20.86196,3664,301,3,99,9595022497662916608,"QSO",2.060514,8522,58193,376
1237678825177481728,339.553495863357,4.62458372892948,22.33754,22.03435,21.74959,21.93198,23.30331,7765,301,4,186,12727239758893570048,"QSO",1.284853,11304,58448,244
1237665570368913920,252.55348684769,46.3433129358242,21.52997,21.72676,21.43025,21.41687,21.19398,4679,301,3,146,9614125409798215680,"QSO",1.240357,8539,58021,240
1237680243065618944,10.5892925959876,-6.99781693893351,22.21286,22.09137,21.9359,21.57677,21.49799,8095,301,5,370,8900319156555241472,"QSO",1.997164,7905,57666,292
1237663783142097152,42.0892970462871,-0.795247722807608,20.73554,20.44254,20.41147,20.41542,20.34313,4263,301,2,397,4775021860705556480,"QSO",2.235056,4241,55450,292
1237660765372285440,124.882223623035,27.0946018498874,22.46334,21.84218,21.88602,21.71698,20.83307,3560,301,5,116,5018141480637978624,"QSO",2.116201,4457,55858,20
1237662194523570432,175.900546623485,41.9971639678191,21.32643,20.80037,20.86571,20.79444,20.5454,3893,301,3,130,5289665873174616064,"QSO",2.33247,4698,55623,684
1237678598085935360,349.550734641252,3.079544096698,21.92503,21.3742,20.67132,20.47373,20.3399,7712,301,5,260,12718174285136680960,"QSO",1.094859,11296,58425,32
1237678661437489408,30.9188088725177,4.13628012418804,21.99281,21.40838,21.15975,20.93182,20.92116,7727,301,3,272,9836064845103126528,"QSO",2.098777,8736,57400,739
1237679322309984256,1.80115762973895,-5.63365329453532,21.38938,20.54009,20.32963,20.3707,20.08619,7881,301,2,34,7920794465517983744,"QSO",2.62447,7035,56568,322
1237679503256846848,28.3206761341276,18.1304388660987,22.28337,21.01454,20.00468,19.32677,19.02918,7923,301,3,360,8586218908788480000,"QSO",4.217103,7626,56934,386
1237655503496085760,253.533400692873,38.5841049241346,18.28356,18.24254,18.28502,18.03297,18.01135,2335,301,4,49,5840083050873247744,"QSO",1.830082,5187,56074,146
1237657608038908160,132.825331918936,44.0560464227101,20.99232,20.51524,20.3109,19.86622,19.72125,2825,301,4,184,7187789092503181312,"QSO",0.5979429,6384,56363,160
1237657609111470336,129.301858473591,42.8260601434139,20.88057,21.19734,20.83128,20.82183,20.91429,2825,301,6,166,9338472885906593792,"QSO",1.05575,8294,57365,942
1237661386546479872,251.250417886931,31.3332422872383,21.10097,21.09999,20.86442,20.80557,20.73854,3705,301,2,338,12295070113238112256,"QSO",1.342,10920,58252,884
1237665025985413376,203.332059176955,34.3093320772416,19.59385,19.39445,19.24294,19.07249,19.15765,4552,301,5,201,2243967505720698880,"QSO",1.487746,1993,53762,178
1237659326557454592,226.111355172507,53.4781420750808,20.47506,19.97902,20.01173,20.06738,19.96639,3225,301,5,104,9453285272387344384,"QSO",2.42278,8396,57837,835
1237661150846255360,210.940271162637,46.6853372892483,22.24498,21.86716,21.67547,21.61143,21.38137,3650,301,3,126,7599877254567712768,"QSO",0.3428522,6750,56367,192
1237663306378052096,357.624123359897,35.9836952757283,21.56726,21.0512,20.84034,20.6377,20.62605,4152,301,2,51,8736105458010707968,"QSO",1.585407,7759,58401,902
1237679169302298880,14.6104892977946,17.7136093336111,21.92355,21.46048,21.32318,21.14779,21.09743,7845,301,5,42,6419906661956474880,"QSO",1.826773,5702,56221,92
1237668350284333824,217.231385476555,15.4925746553136,22.8617,21.46753,20.99296,20.7372,20.01102,5326,301,5,113,6154324572915390464,"QSO",2.528868,5466,56033,566
1237663305844851200,359.625879400404,27.6922364855501,20.66742,20.0558,20.04694,20.14175,19.80667,4152,301,1,107,8663940099300677632,"QSO",0.8290504,7695,57654,510
1237657596223881472,123.064099902529,38.2511178710774,18.76138,18.5498,18.22445,18.19295,18.2227,2822,301,6,125,853599842709039104,"QSO",1.012168,758,52253,610
1237663458851161088,319.290274368584,0.875265749813539,24.22228,23.05131,22.07831,21.62606,21.00056,4187,301,6,78,5789504687184304128,"QSO",1.046002,5142,55825,463
1237663783135412480,26.9126933957913,-0.81746880861333,20.57158,20.39667,20.1095,20.10057,20.0831,4263,301,2,295,8831745903390119936,"QSO",1.065972,7844,56982,680
1237661362377785344,220.722040412262,42.0971748648764,18.81446,18.66059,18.23956,18.16997,18.1672,3699,301,5,193,1571918775006029824,"QSO",1.272203,1396,53112,591
1237680247891296512,7.64789430638911,21.0873732584828,21.24325,21.52146,21.07073,20.96934,21.30943,8096,301,6,276,8544668364576151552,"QSO",1.305249,7589,56946,778
1237661353778151424,172.613306744184,57.4271184530443,19.547,19.42346,19.54753,19.75559,19.90593,3697,301,5,45,1473937714570094592,"QSO",1.117136,1309,52762,490
1237670966465331200,154.062383441028,18.2513641492678,18.35355,18.25278,18.21536,18.15973,17.98738,5935,301,6,251,10777317174555203584,"QSO",0.9064779,9572,57837,739
1237662194527568128,188.133561948963,42.3013256590171,25.31653,21.14917,20.49026,20.34997,20.17767,3893,301,3,191,9439798932203132928,"QSO",3.218099,8384,57513,924
1237664092899574272,130.925208664849,25.8492152615406,22.18977,21.88469,21.46387,21.32201,21.28889,4335,301,3,137,12523392226930481152,"QSO",1.174658,11123,58429,27
1237658203960639744,141.095238072249,40.0909101813001,17.89582,16.88517,16.45952,16.30645,16.38215,2964,301,2,108,1056115323649943552,"QSO",2.893982,938,52708,77
1237660961864810752,135.867740503818,33.1056318466177,21.11453,20.47849,20.43319,20.48028,20.2439,3606,301,3,82,6543769947591694336,"QSO",2.402171,5812,56354,144
1237665099004444672,152.118944732482,31.2874717575748,20.88649,20.18744,19.54748,18.95793,18.79013,4569,301,5,271,2199020837988755456,"QSO",1.67991,1953,53358,503
1237660765379756288,141.591294178668,36.7026861435791,20.10895,19.2733,18.92783,18.79898,18.81055,3560,301,5,230,5152285193298794496,"QSO",5.687412,4576,55592,608
1237651190812967424,115.768223376563,36.7439105862526,22.15549,22.06623,21.81509,21.78168,22.43061,1331,301,3,63,10540913103008454656,"QSO",1.511734,9362,57801,866
1237661353778741504,175.134462676402,57.5982831000341,21.28292,20.569,20.45239,20.605,20.42397,3697,301,5,54,7992798460008224768,"QSO",2.671904,7099,56666,127
1237662307263382528,215.628705730524,38.8140970079566,23.71454,21.81124,20.25271,19.2476,18.79104,3919,301,5,83,5820969415429347328,"QSO",0.5318983,5170,56063,243
1237678617408438784,338.483097649702,1.0492195303503,23.14373,23.06083,22.38191,22.23534,21.83582,7717,301,1,186,10323384627553916928,"QSO",1.420802,9169,58069,30
1237678858478747904,16.690271531128,11.689949750475,20.64556,18.86405,18.54884,18.42113,18.42518,7773,301,2,419,5250306110209153024,"QSO",3.10621,4663,55893,854
1237671768536711424,231.582043326033,59.252244814532,19.80697,19.57419,19.36063,19.42347,19.49843,6122,301,4,41,7645108415212312576,"QSO",1.014386,6790,56430,902
1237664837008228608,145.309279324608,31.1828737630703,20.0096,19.56826,19.64641,19.41626,19.45787,4508,301,5,222,12810658331518851072,"QSO",0.6231107,11378,58437,615
1237662337865220096,239.519846217498,33.6314840209911,18.79865,18.4618,18.3698,18.16055,18.26236,3926,301,6,86,1596598688384313344,"QSO",1.565865,1418,53142,264
1237651191358030080,131.233253996767,51.9002133100407,22.24996,21.39911,21.40324,21.38506,20.94245,1331,301,4,188,8211252455130028032,"QSO",2.606946,7293,56741,234
1237658192145547520,121.412342741964,27.9892266273843,20.17847,20.06364,19.86909,19.76087,19.78807,2961,301,4,48,11583297960432392192,"QSO",1.403387,10288,58131,144
1237660962401288448,134.813654747597,32.9871120604066,19.83035,19.46516,19.21799,19.12178,19.06407,3606,301,4,76,6543832619754477568,"QSO",2.163522,5812,56354,372
1237671266033533184,191.459775322971,-0.0537962301277716,21.98155,20.94618,20.74068,20.57013,20.42677,6005,301,4,163,4333662222322784256,"QSO",2.478532,3849,55274,267
1237661355932057600,179.310293759346,46.2425498107609,20.12695,19.76959,19.64717,19.37666,19.34143,3698,301,1,143,8336205904900020224,"QSO",0.6682454,7404,56776,156
1237657632187809792,141.716793820918,47.4339480037526,19.12016,18.61372,18.60112,18.60454,18.45812,2831,301,1,27,6545122347044853760,"QSO",2.384383,5813,56363,968
1237662336259850752,249.222389588624,24.9629109253721,21.6691,20.94893,20.07989,19.18201,19.86481,3926,301,3,166,1586407859527116800,"QSO",0.5846194,1409,52824,54
1237678617435767296,40.9715320841615,0.922224877176792,22.5118,23.34449,22.93595,22.56371,22.1255,7717,301,1,603,8260924815734757376,"QSO",0.1649919,7337,56662,717
1237665441512816896,187.116137127501,29.624361413216,20.58427,19.94444,19.58415,19.54956,19.27359,4649,301,3,38,12829641675505948672,"QSO",0.8588662,11395,58488,44
1237661816027676672,202.416780250643,11.1706638075513,18.81026,18.72734,18.52041,18.51609,18.48349,3805,301,2,101,1912962818412406784,"QSO",1.306372,1699,53148,214
1237661385995124736,215.905062151742,52.268823268443,20.69677,19.71213,19.44432,19.33082,19.38323,3705,301,1,117,7917421711972390912,"QSO",2.894528,7032,56471,340
1237678859019419904,25.5245889223092,11.6188763450956,21.10785,21.15398,20.814,20.74949,20.78499,7773,301,3,477,12453621617061550080,"QSO",1.223312,11061,58428,155
1237680313914228992,25.9499329820244,29.7703842533495,20.28284,20.18453,19.99757,19.7168,19.63203,8112,301,1,90,8706797145939007488,"QSO",1.908728,7733,58103,775
1237678617972244736,40.1240163735068,1.32472803234443,20.95602,20.55362,20.55747,20.41755,20.06774,7717,301,2,597,4797528314859509760,"QSO",2.210924,4261,55503,250
1237678859020009472,26.847995131989,11.6048573008013,20.6315,20.06772,19.93002,19.66087,19.88662,7773,301,3,486,5248952606311864320,"QSO",1.567585,4662,55590,26
1237668310013379072,227.385449553483,14.391084719667,22.6342,21.59214,21.38925,21.03481,20.44768,5317,301,2,27,6176792543222847488,"QSO",0.563198,5486,56030,384
1237655502961246976,256.342112903804,34.4326055884296,20.71696,20.65263,20.61969,20.63818,20.62762,2335,301,3,80,12274636791563442176,"QSO",2.004735,10902,58396,276
1237665025445986560,196.314270139969,34.7244899500415,21.10632,21.37195,21.08285,21.03999,21.26991,4552,301,4,162,11541634991659440128,"QSO",1.191246,10251,58173,127
1237664874040132352,118.033063374195,16.1365178504909,20.42215,20.14367,19.99037,19.84932,20.02826,4517,301,2,36,12499774167342929920,"QSO",1.351922,11102,58425,121
1237667736104796416,149.154088144151,19.2412844116424,22.10676,21.578,21.44369,21.53905,20.74751,5183,301,5,125,6510007792417658880,"QSO",2.237849,5782,56272,198
1237678617436029440,41.5682880986211,0.857895487744308,23.58793,21.94223,21.71739,21.49704,20.96766,7717,301,1,607,4110900616326567936,"QSO",2.596433,3651,55247,873
1237678540628951296,359.206074787237,24.4487167554312,20.82966,20.29709,19.97198,19.66299,19.43523,7699,301,2,80,8631240068449982464,"QSO",0.8360776,7666,57339,332
1237657609102885632,113.630724279798,28.0284912631249,21.02151,20.17228,19.93021,19.82346,19.47808,2825,301,6,35,5017196445008418816,"QSO",2.563957,4456,55537,678
1237668350819172608,212.410766767087,16.5717270764619,19.23881,19.02941,19.00436,18.80582,18.67677,5326,301,6,82,6140745604010366976,"QSO",1.887459,5454,56015,318
1237679318018294016,6.1920387950002,9.46707946380191,22.5148,21.87385,21.55781,21.3647,20.95218,7880,301,2,84,12736421780245469184,"QSO",1.583788,11312,58433,880
1237651495754727936,114.995022509199,39.4653152403108,22.23803,21.59443,21.43049,21.37966,21.11672,1402,301,3,49,4125358919320360960,"QSO",2.199079,3664,55245,224
1237662225691050240,221.724679219035,34.5661754175302,21.57301,21.41567,21.12562,20.99254,20.81097,3900,301,5,572,12104661636805318656,"QSO",1.163286,10751,58220,406
1237661355933237504,183.133357986625,46.3275313889544,21.44894,20.7633,20.3768,19.93055,19.83499,3698,301,1,161,8362292917361203200,"QSO",1.835691,7427,56751,852
1237650372096819200,189.765151653561,-1.38663035896934,20.41408,19.75789,19.75912,19.69833,19.43671,1140,301,6,246,4270683569666676736,"QSO",2.295528,3793,55214,528
1237663918411415808,114.531263648383,48.8720034934821,19.73858,19.58935,19.41183,19.35729,19.44499,4294,301,6,59,1.1995487832255e+19,"QSO",1.39834,10654,58429,546
1237678598095700224,11.9630525992102,3.1749304543498,21.56121,21.59818,21.24044,21.34266,21.21383,7712,301,5,409,9852818108557056000,"QSO",1.223756,8751,57685,247
1237679457069957376,353.695842912478,17.6796309165904,20.2168,19.97318,19.67583,19.45427,19.49827,7912,301,5,116,8559196486726080512,"QSO",1.473436,7602,56954,383
1237667537464460544,136.152103966426,16.7618098420364,25.25071,23.22734,22.42588,21.55748,20.98915,5137,301,3,154,10753474539180808192,"QSO",1.292167,9551,57801,16
1237667782823313920,157.092615730552,20.1262596059475,21.71933,21.19342,21.10904,21.30669,21.07464,5194,301,4,289,6612513058475759616,"QSO",2.442592,5873,56035,374
1237678598621495552,346.65889506091,3.6221979689729,21.63466,21.80626,21.23606,20.97368,21.03406,7712,301,6,240,12718306501409921024,"QSO",1.352792,11296,58425,513
1.237658204523e+18,222.363533801496,43.2788981020643,20.10612,19.6425,18.98252,18.80065,18.43733,2964,301,3,497,1451290523347216384,"QSO",0.3393569,1289,52734,20
1237680305325212160,339.285986006173,24.2510883320334,21.10627,20.84641,20.46167,20.35688,20.07219,8110,301,1,104,8616714969537599488,"QSO",1.047793,7653,57306,738
1237665570368914432,252.48447635322,46.2976289198902,22.50769,22.05821,22.01773,21.75364,21.56248,4679,301,3,146,9614135855158679552,"QSO",1.465947,8539,58021,278
1237680264535867904,357.086607744042,-6.62829145548705,24.42162,21.40587,21.02072,21.18582,20.88162,8100,301,5,300,8045821582063720448,"QSO",1.158981,7146,56573,512
1237661212048294912,227.751962030348,41.8324497606407,25.98832,23.93829,21.41312,20.34021,19.5577,3664,301,5,107,9592801209263347712,"QSO",0.5425886,8520,58191,487
1237661353780838656,184.11406991602,57.9816852350433,20.9914,20.84859,20.76305,20.62254,20.51745,3697,301,5,86,9273021721442801664,"QSO",1.742599,8236,58197,400
1237680276331692288,354.957405333528,26.8795981215809,20.20671,20.08095,19.71409,19.62282,19.82769,8103,301,3,66,8668526710713767936,"QSO",1.291968,7699,57574,812
